@RELATION all_data_pacman
	@ATTRIBUTE pacmanPosX NUMERIC
	@ATTRIBUTE pacmanPosY NUMERIC
	@ATTRIBUTE Ghost_1_PosX NUMERIC
	@ATTRIBUTE Ghost_1_PosY NUMERIC
	@ATTRIBUTE Ghost_2_PosX NUMERIC
	@ATTRIBUTE Ghost_2_PosY NUMERIC
	@ATTRIBUTE Ghost_3_PosX NUMERIC
	@ATTRIBUTE Ghost_3_PosY NUMERIC
	@ATTRIBUTE Ghost_4_PosX NUMERIC
	@ATTRIBUTE Ghost_4_PosY NUMERIC
	@ATTRIBUTE legalNorth NUMERIC
	@ATTRIBUTE legalSouth NUMERIC
	@ATTRIBUTE legalWest NUMERIC
	@ATTRIBUTE legalEast NUMERIC
	@ATTRIBUTE ghost_1_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_2_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_3_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_4_Directions {Stop, North, South, West, East, None}
	@ATTRIBUTE ghost_1_Distance NUMERIC
	@ATTRIBUTE ghost_2_Distance NUMERIC
	@ATTRIBUTE ghost_3_Distance NUMERIC
	@ATTRIBUTE ghost_4_Distance NUMERIC
	@ATTRIBUTE livingGhost_1 {True, False}
	@ATTRIBUTE livingGhost_2 {True, False}
	@ATTRIBUTE livingGhost_3 {True, False}
	@ATTRIBUTE livingGhost_4 {True, False}
	@ATTRIBUTE currentMove {Stop, North, South, West, East}

@data
3, 5, 4, 4, 3, 1, 5, 1, 16, 3, 0, 1, 1, 1, East, Stop, Stop, West, 2, 1000, 1000, 14, True, False, False, True, East
4, 5, 4, 4, 3, 1, 5, 1, 15, 3, 0, 1, 1, 1, East, Stop, Stop, North, 1, 1000, 1000, 12, True, False, False, True, East
4, 4, 1, 1, 3, 1, 5, 1, 15, 4, 1, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 12, False, False, False, True, South
5, 4, 1, 1, 3, 1, 5, 1, 15, 5, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 10, False, False, False, True, East
6, 4, 1, 1, 3, 1, 5, 1, 14, 5, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 8, False, False, False, True, East
7, 4, 1, 1, 3, 1, 5, 1, 14, 4, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 8, False, False, False, True, East
8, 4, 1, 1, 3, 1, 5, 1, 14, 3, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 6, False, False, False, True, East
9, 4, 1, 1, 3, 1, 5, 1, 13, 3, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 6, False, False, False, True, East
10, 4, 1, 1, 3, 1, 5, 1, 14, 3, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 5, False, False, False, True, East
11, 4, 1, 1, 3, 1, 5, 1, 14, 3, 1, 1, 1, 0, Stop, Stop, Stop, East, 1000, 1000, 1000, 4, False, False, False, True, East
11, 5, 1, 1, 3, 1, 5, 1, 14, 3, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 4, False, False, False, True, North
12, 5, 1, 1, 3, 1, 5, 1, 13, 3, 0, 0, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 3, False, False, False, True, East
13, 5, 1, 1, 3, 1, 5, 1, 13, 3, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 2, False, False, False, True, East
14, 5, 1, 1, 3, 1, 5, 1, 13, 3, 1, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 2, False, False, False, True, East
15, 5, 1, 1, 3, 1, 5, 1, 13, 4, 0, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 3, False, False, False, True, East
15, 4, 1, 1, 3, 1, 5, 1, 13, 4, 1, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 2, False, False, False, True, South
14, 4, 1, 1, 3, 1, 5, 1, 13, 4, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 2, False, False, False, True, West
13, 4, 1, 1, 3, 1, 5, 1, 13, 3, 1, 1, 0, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 2, False, False, False, True, West
13, 3, 1, 1, 3, 1, 5, 1, 14, 3, 1, 0, 0, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 2, False, False, False, True, South
14, 3, 1, 1, 3, 1, 5, 1, 15, 3, 1, 0, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 1, False, False, False, True, East
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 7, 5, 6, 8, 7, 11, 14, 6, 0, 0, 1, 1, East, South, West, South, 11, 7, 5, 18, True, True, True, True, East
3, 11, 8, 5, 6, 7, 8, 11, 14, 5, 0, 0, 1, 1, East, South, East, South, 11, 7, 5, 18, True, True, True, True, East
4, 11, 8, 6, 5, 7, 7, 11, 14, 4, 0, 0, 1, 1, North, West, West, North, 9, 5, 3, 16, True, True, True, True, East
5, 11, 8, 6, 6, 7, 8, 11, 14, 5, 0, 1, 1, 1, North, East, East, West, 8, 5, 3, 14, True, True, True, True, East
6, 11, 8, 7, 6, 7, 9, 11, 13, 5, 0, 1, 1, 1, North, East, East, East, 6, 4, 3, 14, True, True, True, True, East
6, 10, 7, 7, 6, 7, 10, 11, 14, 5, 1, 1, 1, 0, West, East, East, East, 4, 3, 5, 13, True, True, True, True, South
6, 9, 7, 7, 7, 7, 10, 10, 14, 5, 1, 1, 1, 1, West, East, South, North, 3, 3, 5, 11, True, True, True, True, South
7, 9, 7, 7, 7, 8, 10, 11, 14, 6, 0, 1, 1, 1, West, North, North, North, 2, 1, 5, 9, True, True, True, True, East
7, 8, 7, 7, 3, 1, 10, 10, 14, 7, 1, 1, 1, 1, West, Stop, South, East, 1, 1000, 5, 9, True, False, True, True, South
7, 7, 1, 1, 3, 1, 10, 10, 15, 7, 1, 0, 1, 1, Stop, Stop, South, North, 1000, 1000, 6, 9, False, False, True, True, South
8, 7, 1, 1, 3, 1, 10, 9, 15, 8, 1, 1, 1, 1, Stop, Stop, South, North, 1000, 1000, 4, 9, False, False, True, True, East
9, 7, 1, 1, 3, 1, 10, 8, 15, 9, 1, 1, 1, 1, Stop, Stop, South, North, 1000, 1000, 2, 8, False, False, True, True, East
10, 7, 1, 1, 3, 1, 9, 8, 15, 9, 1, 1, 1, 0, Stop, Stop, West, North, 1000, 1000, 2, 7, False, False, True, True, East
10, 8, 1, 1, 3, 1, 8, 8, 15, 9, 1, 1, 1, 0, Stop, Stop, West, East, 1000, 1000, 2, 7, False, False, True, True, North
10, 9, 1, 1, 3, 1, 8, 9, 16, 9, 1, 1, 1, 1, Stop, Stop, North, South, 1000, 1000, 2, 7, False, False, True, True, North
10, 10, 1, 1, 3, 1, 9, 9, 16, 8, 1, 1, 0, 1, Stop, Stop, East, South, 1000, 1000, 2, 8, False, False, True, True, North
10, 9, 1, 1, 3, 1, 9, 9, 16, 8, 1, 1, 1, 1, Stop, Stop, East, North, 1000, 1000, 1, 6, False, False, True, True, South
9, 9, 1, 1, 3, 1, 5, 1, 16, 9, 0, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 8, False, False, False, True, West
10, 9, 1, 1, 3, 1, 5, 1, 17, 9, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 8, False, False, False, True, East
11, 9, 1, 1, 3, 1, 5, 1, 18, 9, 1, 0, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 6, False, False, False, True, East
12, 9, 1, 1, 3, 1, 5, 1, 17, 9, 0, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 6, False, False, False, True, East
13, 9, 1, 1, 3, 1, 5, 1, 18, 9, 0, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 6, False, False, False, True, East
14, 9, 1, 1, 3, 1, 5, 1, 18, 8, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 6, False, False, False, True, East
15, 9, 1, 1, 3, 1, 5, 1, 18, 7, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 4, False, False, False, True, East
16, 9, 1, 1, 3, 1, 5, 1, 17, 7, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 2, False, False, False, True, East
17, 9, 1, 1, 3, 1, 5, 1, 16, 7, 0, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 2, False, False, False, True, East
17, 8, 1, 1, 3, 1, 5, 1, 17, 7, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 1, False, False, False, True, South
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 6, 5, 7, 9, 7, 11, 14, 6, 0, 0, 1, 1, Stop, East, West, North, 10, 7, 5, 16, True, True, True, True, East
3, 11, 6, 5, 7, 9, 8, 11, 14, 7, 0, 0, 1, 1, Stop, East, East, South, 9, 6, 5, 16, True, True, True, True, East
4, 11, 6, 5, 7, 9, 8, 11, 14, 6, 0, 0, 1, 1, Stop, East, East, South, 8, 5, 4, 15, True, True, True, True, East
5, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 1, 1, Stop, West, East, North, 7, 3, 3, 13, True, True, True, True, East
6, 11, 5, 5, 6, 10, 7, 11, 14, 7, 0, 1, 1, 1, West, North, West, North, 7, 1, 1, 11, True, True, True, True, East
6, 10, 4, 5, 3, 1, 8, 11, 14, 8, 1, 1, 1, 0, West, Stop, East, East, 7, 1000, 3, 11, True, False, True, True, South
6, 11, 4, 5, 3, 1, 9, 11, 15, 8, 0, 1, 1, 1, West, Stop, East, East, 8, 1000, 3, 13, True, False, True, True, North
7, 11, 5, 5, 3, 1, 8, 11, 16, 8, 0, 0, 1, 1, East, Stop, West, South, 8, 1000, 1, 13, True, False, True, True, East
8, 11, 6, 5, 3, 1, 5, 1, 16, 7, 0, 0, 1, 1, East, Stop, Stop, West, 8, 1000, 1000, 11, True, False, False, True, East
9, 11, 7, 5, 3, 1, 5, 1, 15, 7, 0, 0, 1, 1, East, Stop, Stop, North, 8, 1000, 1000, 9, True, False, False, True, East
10, 11, 6, 5, 3, 1, 5, 1, 15, 8, 0, 1, 1, 1, West, Stop, Stop, North, 10, 1000, 1000, 7, True, False, False, True, East
10, 10, 6, 4, 3, 1, 5, 1, 15, 9, 1, 1, 0, 1, South, Stop, Stop, North, 10, 1000, 1000, 6, True, False, False, True, South
10, 9, 5, 4, 3, 1, 5, 1, 15, 9, 1, 1, 1, 1, West, Stop, Stop, South, 10, 1000, 1000, 6, True, False, False, True, South
9, 9, 5, 5, 3, 1, 5, 1, 15, 8, 0, 1, 1, 1, North, Stop, Stop, North, 8, 1000, 1000, 6, True, False, False, True, West
8, 9, 4, 5, 3, 1, 5, 1, 15, 9, 0, 1, 1, 1, West, Stop, Stop, North, 8, 1000, 1000, 7, True, False, False, True, West
8, 8, 3, 5, 3, 1, 5, 1, 15, 9, 1, 1, 1, 1, West, Stop, Stop, North, 8, 1000, 1000, 8, True, False, False, True, South
8, 7, 2, 5, 3, 1, 5, 1, 15, 9, 1, 1, 1, 1, West, Stop, Stop, South, 8, 1000, 1000, 8, True, False, False, True, South
8, 6, 2, 5, 3, 1, 5, 1, 15, 8, 1, 1, 0, 1, West, Stop, Stop, East, 7, 1000, 1000, 10, True, False, False, True, South
8, 5, 2, 4, 3, 1, 5, 1, 16, 8, 1, 1, 1, 1, South, Stop, Stop, East, 7, 1000, 1000, 12, True, False, False, True, South
7, 5, 3, 4, 3, 1, 5, 1, 17, 8, 0, 1, 1, 1, East, Stop, Stop, South, 5, 1000, 1000, 12, True, False, False, True, West
6, 5, 3, 3, 3, 1, 5, 1, 17, 7, 0, 1, 1, 1, South, Stop, Stop, North, 5, 1000, 1000, 14, True, False, False, True, West
5, 5, 3, 4, 3, 1, 5, 1, 17, 8, 0, 1, 1, 1, North, Stop, Stop, East, 3, 1000, 1000, 16, True, False, False, True, West
4, 5, 2, 4, 3, 1, 5, 1, 18, 8, 0, 1, 1, 1, West, Stop, Stop, North, 3, 1000, 1000, 18, True, False, False, True, West
3, 5, 2, 4, 3, 1, 5, 1, 18, 9, 0, 1, 1, 1, West, Stop, Stop, South, 2, 1000, 1000, 18, True, False, False, True, West
3, 4, 2, 5, 3, 1, 5, 1, 18, 8, 1, 1, 1, 1, North, Stop, Stop, North, 2, 1000, 1000, 20, True, False, False, True, South
3, 3, 1, 5, 3, 1, 5, 1, 18, 9, 1, 0, 1, 1, West, Stop, Stop, North, 4, 1000, 1000, 22, True, False, False, True, South
2, 3, 1, 4, 3, 1, 5, 1, 18, 10, 1, 0, 1, 1, South, Stop, Stop, North, 2, 1000, 1000, 24, True, False, False, True, West
1, 3, 1, 4, 3, 1, 5, 1, 18, 11, 1, 0, 0, 1, South, Stop, Stop, West, 1, 1000, 1000, 24, True, False, False, True, West
1, 4, 1, 1, 3, 1, 5, 1, 17, 11, 1, 1, 0, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 23, False, False, False, True, North
2, 4, 1, 1, 3, 1, 5, 1, 17, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 21, False, False, False, True, East
3, 4, 1, 1, 3, 1, 5, 1, 16, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 19, False, False, False, True, East
4, 4, 1, 1, 3, 1, 5, 1, 15, 11, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 19, False, False, False, True, East
5, 4, 1, 1, 3, 1, 5, 1, 16, 11, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 18, False, False, False, True, East
6, 4, 1, 1, 3, 1, 5, 1, 16, 11, 1, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 17, False, False, False, True, East
7, 4, 1, 1, 3, 1, 5, 1, 16, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 15, False, False, False, True, East
8, 4, 1, 1, 3, 1, 5, 1, 15, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 13, False, False, False, True, East
9, 4, 1, 1, 3, 1, 5, 1, 14, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 12, False, False, False, True, East
10, 4, 1, 1, 3, 1, 5, 1, 14, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 10, False, False, False, True, East
11, 4, 1, 1, 3, 1, 5, 1, 13, 11, 1, 1, 1, 0, Stop, Stop, Stop, West, 1000, 1000, 1000, 8, False, False, False, True, East
11, 5, 1, 1, 3, 1, 5, 1, 12, 11, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 6, False, False, False, True, North
12, 5, 1, 1, 3, 1, 5, 1, 11, 11, 0, 0, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 7, False, False, False, True, East
13, 5, 1, 1, 3, 1, 5, 1, 11, 11, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 9, False, False, False, True, East
14, 5, 1, 1, 3, 1, 5, 1, 10, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 10, False, False, False, True, East
14, 6, 1, 1, 3, 1, 5, 1, 10, 11, 1, 1, 0, 0, Stop, Stop, Stop, West, 1000, 1000, 1000, 9, False, False, False, True, North
14, 7, 1, 1, 3, 1, 5, 1, 10, 11, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 8, False, False, False, True, North
14, 8, 1, 1, 3, 1, 5, 1, 10, 11, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 6, False, False, False, True, North
14, 9, 1, 1, 3, 1, 5, 1, 10, 10, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 4, False, False, False, True, North
14, 10, 1, 1, 3, 1, 5, 1, 10, 9, 1, 1, 0, 0, Stop, Stop, Stop, East, 1000, 1000, 1000, 4, False, False, False, True, North
14, 11, 1, 1, 3, 1, 5, 1, 11, 9, 0, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 4, False, False, False, True, North
15, 11, 1, 1, 3, 1, 5, 1, 11, 10, 0, 0, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 6, False, False, False, True, East
16, 11, 1, 1, 3, 1, 5, 1, 10, 10, 0, 0, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 6, False, False, False, True, East
17, 11, 1, 1, 3, 1, 5, 1, 10, 11, 0, 0, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 7, False, False, False, True, East
16, 11, 1, 1, 3, 1, 5, 1, 10, 11, 0, 0, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 7, False, False, False, True, West
15, 11, 1, 1, 3, 1, 5, 1, 10, 10, 0, 0, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 7, False, False, False, True, West
14, 11, 1, 1, 3, 1, 5, 1, 10, 9, 0, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 6, False, False, False, True, West
13, 11, 1, 1, 3, 1, 5, 1, 10, 9, 0, 0, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 6, False, False, False, True, West
12, 11, 1, 1, 3, 1, 5, 1, 10, 8, 0, 0, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 5, False, False, False, True, West
11, 11, 1, 1, 3, 1, 5, 1, 10, 8, 0, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 5, False, False, False, True, West
10, 11, 1, 1, 3, 1, 5, 1, 10, 7, 0, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 3, False, False, False, True, West
10, 10, 1, 1, 3, 1, 5, 1, 10, 8, 1, 1, 0, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 2, False, False, False, True, South
10, 9, 1, 1, 3, 1, 5, 1, 10, 8, 1, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 1, False, False, False, True, South
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 7, 5, 5, 9, 8, 11, 14, 6, 0, 0, 1, 1, East, West, Stop, Stop, 11, 5, 6, 17, True, True, True, True, East
3, 11, 8, 5, 6, 9, 8, 11, 14, 6, 0, 0, 1, 1, East, East, Stop, Stop, 11, 5, 5, 16, True, True, True, True, East
4, 11, 7, 5, 6, 10, 8, 11, 14, 6, 0, 0, 1, 1, West, North, Stop, Stop, 9, 3, 4, 15, True, True, True, True, East
5, 11, 8, 5, 5, 10, 9, 11, 14, 6, 0, 1, 1, 1, East, West, East, South, 9, 1, 4, 15, True, True, True, True, East
6, 11, 8, 4, 5, 10, 8, 11, 14, 5, 0, 1, 1, 1, South, West, West, North, 9, 2, 2, 13, True, True, True, True, East
6, 10, 9, 4, 3, 1, 8, 11, 14, 6, 1, 1, 1, 0, East, Stop, West, North, 9, 1000, 3, 11, True, False, True, True, South
6, 11, 10, 4, 3, 1, 9, 11, 14, 7, 0, 1, 1, 1, East, Stop, East, North, 11, 1000, 3, 11, True, False, True, True, North
7, 11, 10, 4, 3, 1, 10, 11, 14, 8, 0, 0, 1, 1, East, Stop, East, South, 10, 1000, 3, 11, True, False, True, True, East
8, 11, 10, 5, 3, 1, 9, 11, 14, 7, 0, 0, 1, 1, North, Stop, West, South, 8, 1000, 1, 11, True, False, True, True, East
9, 11, 10, 5, 3, 1, 5, 1, 14, 6, 0, 0, 1, 1, North, Stop, Stop, South, 7, 1000, 1000, 11, True, False, False, True, East
10, 11, 11, 5, 3, 1, 5, 1, 14, 5, 0, 1, 1, 1, East, Stop, Stop, South, 7, 1000, 1000, 11, True, False, False, True, East
10, 10, 11, 4, 3, 1, 5, 1, 14, 4, 1, 1, 0, 1, South, Stop, Stop, South, 7, 1000, 1000, 11, True, False, False, True, South
10, 9, 11, 3, 3, 1, 5, 1, 14, 3, 1, 1, 1, 1, South, Stop, Stop, West, 7, 1000, 1000, 9, True, False, False, True, South
10, 8, 11, 3, 3, 1, 5, 1, 13, 3, 1, 1, 1, 0, South, Stop, Stop, East, 6, 1000, 1000, 9, True, False, False, True, South
10, 7, 10, 3, 3, 1, 5, 1, 14, 3, 1, 1, 1, 0, West, Stop, Stop, West, 4, 1000, 1000, 7, True, False, False, True, South
10, 6, 10, 4, 3, 1, 5, 1, 13, 3, 1, 1, 1, 0, North, Stop, Stop, West, 2, 1000, 1000, 6, True, False, False, True, South
10, 5, 11, 4, 3, 1, 5, 1, 13, 3, 1, 1, 1, 1, East, Stop, Stop, East, 2, 1000, 1000, 6, True, False, False, True, South
11, 5, 11, 4, 3, 1, 5, 1, 14, 3, 0, 1, 1, 1, East, Stop, Stop, North, 1, 1000, 1000, 4, True, False, False, True, East
11, 4, 1, 1, 3, 1, 5, 1, 14, 4, 1, 1, 1, 0, Stop, Stop, Stop, South, 1000, 1000, 1000, 4, False, False, False, True, South
11, 5, 1, 1, 3, 1, 5, 1, 14, 3, 0, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 6, False, False, False, True, North
12, 5, 1, 1, 3, 1, 5, 1, 15, 3, 0, 0, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 4, False, False, False, True, East
13, 5, 1, 1, 3, 1, 5, 1, 15, 4, 0, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 3, False, False, False, True, East
14, 5, 1, 1, 3, 1, 5, 1, 15, 4, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 1, False, False, False, True, East
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 6, 5, 6, 8, 7, 11, 14, 6, 0, 0, 1, 1, Stop, South, West, North, 10, 7, 5, 16, True, True, True, True, East
3, 11, 7, 5, 6, 9, 6, 11, 14, 7, 0, 0, 1, 1, East, North, West, North, 10, 5, 3, 15, True, True, True, True, East
4, 11, 7, 5, 6, 8, 7, 11, 14, 7, 0, 0, 1, 1, East, South, East, East, 9, 5, 3, 15, True, True, True, True, East
5, 11, 7, 5, 7, 8, 7, 11, 15, 7, 0, 1, 1, 1, East, East, East, North, 8, 5, 2, 13, True, True, True, True, East
6, 11, 7, 5, 7, 9, 5, 1, 15, 8, 0, 1, 1, 1, East, North, Stop, South, 7, 3, 1000, 13, True, True, False, True, East
6, 10, 8, 5, 6, 9, 5, 1, 15, 7, 1, 1, 1, 0, East, West, Stop, North, 7, 1, 1000, 11, True, True, False, True, South
6, 9, 8, 6, 3, 1, 5, 1, 15, 8, 1, 1, 1, 1, North, Stop, Stop, South, 5, 1000, 1000, 11, True, False, False, True, South
7, 9, 9, 6, 3, 1, 5, 1, 15, 7, 0, 1, 1, 1, East, Stop, Stop, East, 5, 1000, 1000, 11, True, False, False, True, East
8, 9, 8, 6, 3, 1, 5, 1, 16, 7, 0, 1, 1, 1, West, Stop, Stop, East, 3, 1000, 1000, 11, True, False, False, True, East
8, 8, 8, 5, 3, 1, 5, 1, 17, 7, 1, 1, 1, 1, South, Stop, Stop, West, 3, 1000, 1000, 9, True, False, False, True, South
8, 7, 8, 6, 3, 1, 5, 1, 16, 7, 1, 1, 1, 1, North, Stop, Stop, West, 1, 1000, 1000, 8, True, False, False, True, South
8, 6, 1, 1, 3, 1, 5, 1, 16, 7, 1, 1, 0, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 8, False, False, False, True, South
9, 6, 1, 1, 3, 1, 5, 1, 15, 7, 1, 1, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 8, False, False, False, True, East
10, 6, 1, 1, 3, 1, 5, 1, 15, 8, 1, 1, 1, 0, Stop, Stop, Stop, East, 1000, 1000, 1000, 8, False, False, False, True, East
10, 5, 1, 1, 3, 1, 5, 1, 16, 8, 1, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 8, False, False, False, True, South
11, 5, 1, 1, 3, 1, 5, 1, 15, 8, 0, 1, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 7, False, False, False, True, East
12, 5, 1, 1, 3, 1, 5, 1, 15, 8, 0, 0, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 7, False, False, False, True, East
13, 5, 1, 1, 3, 1, 5, 1, 16, 8, 0, 1, 1, 1, Stop, Stop, Stop, East, 1000, 1000, 1000, 7, False, False, False, True, East
14, 5, 1, 1, 3, 1, 5, 1, 17, 8, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 5, False, False, False, True, East
14, 6, 1, 1, 3, 1, 5, 1, 17, 7, 1, 1, 0, 0, Stop, Stop, Stop, South, 1000, 1000, 1000, 4, False, False, False, True, North
14, 7, 1, 1, 3, 1, 5, 1, 17, 7, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 3, False, False, False, True, North
15, 7, 1, 1, 3, 1, 5, 1, 17, 7, 1, 0, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 2, False, False, False, True, East
16, 7, 1, 1, 3, 1, 5, 1, 17, 7, 1, 0, 1, 1, Stop, Stop, Stop, North, 1000, 1000, 1000, 2, False, False, False, True, East
17, 7, 1, 1, 3, 1, 5, 1, 17, 8, 1, 0, 1, 1, Stop, Stop, Stop, West, 1000, 1000, 1000, 2, False, False, False, True, East
17, 8, 1, 1, 3, 1, 5, 1, 16, 8, 1, 1, 1, 1, Stop, Stop, Stop, South, 1000, 1000, 1000, 2, False, False, False, True, North
1, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 1, 0, 1, None, None, None, None, 11, 7, 7, 18, True, True, True, True, Stop
2, 11, 5, 5, 6, 9, 9, 11, 14, 6, 0, 0, 1, 1, West, Stop, East, Stop, 9, 6, 7, 17, True, True, True, True, East
3, 11, 5, 5, 7, 9, 9, 11, 14, 6, 0, 0, 1, 1, West, East, East, Stop, 8, 6, 6, 16, True, True, True, True, East
4, 11, 6, 5, 6, 9, 8, 11, 14, 6, 0, 0, 1, 1, East, West, West, Stop, 8, 4, 4, 15, True, True, True, True, East
5, 11, 5, 5, 6, 8, 8, 11, 14, 6, 0, 1, 1, 1, West, South, West, Stop, 6, 4, 3, 14, True, True, True, True, East
6, 11, 4, 5, 6, 8, 7, 11, 14, 6, 0, 1, 1, 1, West, South, West, North, 8, 3, 1, 12, True, True, True, True, East
6, 10, 4, 5, 7, 8, 8, 11, 14, 7, 1, 1, 1, 0, West, East, East, South, 7, 3, 3, 12, True, True, True, True, South
6, 9, 4, 5, 7, 7, 9, 11, 14, 6, 1, 1, 1, 1, West, South, East, North, 6, 3, 5, 10, True, True, True, True, South
7, 9, 3, 5, 8, 7, 8, 11, 14, 7, 0, 1, 1, 1, West, East, West, North, 8, 3, 3, 8, True, True, True, True, East
7, 8, 2, 5, 8, 8, 8, 11, 14, 8, 1, 1, 1, 1, West, North, West, South, 8, 1, 4, 8, True, True, True, True, South
7, 7, 1, 5, 9, 8, 7, 11, 14, 7, 1, 0, 1, 1, West, East, West, North, 8, 3, 4, 8, True, True, True, True, South
